symbol,type,entry_date,exit_date,entry_price,exit_price,shares,profit,exit_reason
DASH,long,2025-04-07,2025-04-09 00:00:00,166.3,188.58,30,668.4,BE L
DOV,long,2025-04-09,2025-05-12 00:00:00,165.86,183.59,30,531.9,Target L
DOW,long,2025-04-09,2025-05-12 00:00:00,29.86,30.98,167,187.04,Gap out L
DOW,long,2025-07-01,2025-07-09 00:00:00,27.83,29.84,180,361.8,BE L
DHI,long,2025-06-03,2025-06-04 00:00:00,118.35,123.53,42,217.56,BE L
DTE,short,2025-03-24,2025-04-03 00:00:00,136.15,139.49,37,-123.58,L 2 S
DTE,long,2025-04-09,2025-05-06 00:00:00,130.51,137.66,38,271.7,BE L
DUK,short,2025-03-04,2025-03-13 00:00:00,116.41,118.21,43,-77.4,L 2 S
DD,long,2025-04-09,2025-05-12 00:00:00,61.95,71.27,81,754.92,Gap out L
DD,short,2025-05-13,2025-05-21 00:00:00,70.61,67.91,71,191.7,BE S
EMN,long,2025-03-07,2025-03-17 00:00:00,98.79,91.16,51,-389.13,S 2 L
EMN,long,2025-04-09,2025-05-12 00:00:00,81.48,82.77,61,78.69,Gap out L
EMN,long,2025-07-01,2025-07-10 00:00:00,78.2,81.56,64,215.04,BE L
ETN,short,2025-03-25,2025-03-26 00:00:00,300.0,285.52,17,246.16,BE S
ETN,long,2025-04-07,2025-04-09 00:00:00,252.45,283.59,20,622.8,BE L
EBAY,short,2025-02-26,2025-02-27 00:00:00,69.14,63.48,72,407.52,BE S
EBAY,long,2025-02-28,2025-03-07 00:00:00,64.74,70.51,77,444.29,BE L
EBAY,short,2025-04-28,2025-05-30 00:00:00,66.32,73.17,75,-513.75,Hard Stop L
ECL,short,2025-02-21,2025-03-07 00:00:00,264.69,269.26,19,-86.83,L 2 S
ECL,long,2025-04-09,2025-04-30 00:00:00,237.55,251.43,21,291.48,BE L
EIX,short,2025-04-03,2025-04-04 00:00:00,58.38,54.75,86,312.18,BE S
EIX,long,2025-04-09,2025-05-05 00:00:00,56.06,54.93,89,-100.57,S 2 L
EW,long,2025-06-23,2025-06-27 00:00:00,75.32,78.21,66,190.74,BE L
EA,short,2025-03-11,2025-04-09 00:00:00,137.88,136.58,36,46.8,Target S
ELV,short,2025-04-15,2025-04-17 00:00:00,437.77,424.53,11,145.64,Gap out S
ELV,long,2025-06-24,2025-06-30 00:00:00,376.42,388.96,13,163.02,BE L
EMR,long,2025-04-09,2025-05-07 00:00:00,104.43,109.86,48,260.64,Gap out L
EMR,short,2025-06-25,2025-07-03 00:00:00,129.44,139.76,39,-402.48,L 2 S
ENPH,long,2025-03-04,2025-03-10 00:00:00,57.86,63.32,86,469.56,BE L
ENPH,long,2025-04-17,2025-04-23 00:00:00,52.54,45.07,95,-709.65,Hard Stop S
EOG,long,2025-03-14,2025-03-24 00:00:00,123.92,128.27,40,174.0,BE L
EOG,long,2025-04-09,2025-05-05 00:00:00,114.05,108.52,44,-243.32,S 2 L
EOG,short,2025-06-23,2025-07-08 00:00:00,121.99,123.95,41,-80.36,L 2 S
EPAM,long,2025-04-09,2025-05-08 00:00:00,159.0,179.71,31,642.01,Gap out L
EPAM,short,2025-05-09,2025-06-18 00:00:00,177.1,165.02,28,338.24,BE S
EQT,short,2025-03-26,2025-04-03 00:00:00,52.92,52.09,94,78.02,Gap out S
EQT,short,2025-05-08,2025-06-06 00:00:00,53.4,56.39,94,-281.06,L 2 S
EQT,short,2025-06-23,2025-07-01 00:00:00,59.37,55.72,84,306.6,BE S
EFX,long,2025-04-09,2025-04-22 00:00:00,224.44,245.08,22,454.08,Gap out L
EQR,short,2025-03-04,2025-03-10 00:00:00,73.44,70.88,68,174.08,BE S
EQR,long,2025-04-09,2025-06-25 00:00:00,66.86,65.64,75,-91.5,S 2 L
ERIE,long,2025-04-09,2025-04-25 00:00:00,402.0,361.85,12,-481.8,S 2 L
ESS,short,2025-03-04,2025-03-10 00:00:00,307.59,299.12,16,135.52,BE S
EL,long,2025-04-09,2025-05-12 00:00:00,56.16,65.36,89,818.8,Gap out L
EL,short,2025-06-24,2025-07-01 00:00:00,77.05,85.11,65,-523.9,Hard Stop L
EG,short,2025-03-11,2025-04-01 00:00:00,354.19,365.41,14,-157.08,L 2 S
EVRG,short,2025-03-04,2025-03-06 00:00:00,67.7,65.73,74,145.78,BE S
ES,short,2025-04-03,2025-04-04 00:00:00,61.92,58.34,81,289.98,BE S
EXC,short,2025-03-04,2025-03-12 00:00:00,43.68,42.61,114,121.98,BE S
EXC,short,2025-04-21,2025-05-12 00:00:00,46.23,43.61,108,282.96,BE S
EXE,short,2025-06-03,2025-06-05 00:00:00,118.22,115.57,42,111.3,BE S
EXPE,long,2025-04-09,2025-05-09 00:00:00,161.68,156.66,31,-155.62,S 2 L
EXPD,long,2025-03-21,2025-03-26 00:00:00,116.3,119.17,43,123.41,BE L
EXPD,long,2025-04-09,2025-05-06 00:00:00,109.93,106.18,45,-168.75,S 2 L
EXR,long,2025-04-09,2025-04-30 00:00:00,135.69,146.52,37,400.71,BE L
XOM,long,2025-02-17,2025-01-23 00:00:00,90.06,110.15,56,1125.04,BE L
XOM,long,2025-04-09,2025-05-05 00:00:00,105.8,103.27,47,-118.91,S 2 L
XOM,long,2025-06-03,2025-06-10 00:00:00,103.8,107.22,48,164.16,BE L
XOM,short,2025-06-23,2025-06-24 00:00:00,111.74,108.34,45,153.0,BE S
FFIV,long,2025-03-05,2025-03-13 00:00:00,282.73,257.42,18,-455.58,S 2 L
FFIV,short,2025-05-28,2025-06-05 00:00:00,283.29,293.96,18,-192.06,L 2 S
FDS,long,2025-04-09,2025-05-09 00:00:00,426.82,454.62,12,333.6,BE L
FRT,long,2025-04-09,2025-05-12 00:00:00,90.38,98.21,55,430.65,BE L
FDX,long,2025-04-09,2025-05-12 00:00:00,217.94,232.95,23,345.23,Gap out L
FIS,long,2025-04-09,2025-04-22 00:00:00,72.41,79.12,69,462.99,BE L
FIS,short,2025-06-10,2025-06-13 00:00:00,81.1,79.35,62,108.5,BE S
FITB,long,2025-04-09,2025-05-12 00:00:00,35.82,39.24,140,478.8,Target L
FITB,short,2025-06-11,2025-06-13 00:00:00,39.14,37.98,128,148.48,BE S
FSLR,short,2025-04-23,2025-04-30 00:00:00,131.1,125.82,38,200.64,Gap out S
FE,long,2025-03-07,2025-03-14 00:00:00,38.56,39.83,130,165.1,BE L
FE,long,2025-06-10,2025-07-03 00:00:00,40.11,39.88,125,-28.75,S 2 L
FI,long,2025-04-09,2025-04-24 00:00:00,210.38,176.9,24,-803.52,S 2 L
FTNT,long,2025-04-07,2025-04-09 00:00:00,88.0,99.93,57,680.01,BE L
FTNT,long,2025-06-02,2025-06-13 00:00:00,102.47,100.83,49,-80.36,S 2 L
FTV,long,2025-04-09,2025-05-05 00:00:00,67.76,67.59,74,-12.58,S 2 L
FOXA,long,2025-04-09,2025-05-06 00:00:00,51.51,49.54,97,-191.09,S 2 L
FOX,long,2025-04-09,2025-05-06 00:00:00,47.71,45.97,105,-182.7,S 2 L
BEN,long,2025-04-09,2025-05-07 00:00:00,18.58,20.46,269,505.72,BE L
FCX,short,2025-03-26,2025-03-28 00:00:00,41.49,38.42,121,371.47,BE S
GRMN,short,2025-02-27,2025-03-10 00:00:00,224.06,215.32,22,192.28,BE S
GRMN,long,2025-04-09,2025-05-05 00:00:00,192.71,190.15,26,-66.56,S 2 L
IT,long,2025-03-05,2025-03-13 00:00:00,490.27,452.06,10,-382.1,S 2 L
IT,long,2025-04-09,2025-05-07 00:00:00,406.13,437.85,12,380.64,BE L
GE,short,2025-03-26,2025-03-28 00:00:00,207.37,199.88,24,179.76,BE S
GEHC,long,2025-03-17,2025-04-01 00:00:00,82.47,79.57,61,-176.9,S 2 L
GEHC,long,2025-04-09,2025-04-30 00:00:00,64.98,70.33,77,411.95,Gap out L
GEV,long,2025-03-11,2025-03-14 00:00:00,284.21,313.63,18,529.56,BE L
GEN,long,2025-04-09,2025-05-07 00:00:00,25.41,27.84,197,478.71,BE L
GNRC,long,2025-04-09,2025-05-06 00:00:00,114.65,113.75,44,-39.6,S 2 L
GIS,long,2025-05-08,2025-05-28 00:00:00,54.71,53.37,91,-121.94,S 2 L
GM,short,2025-03-26,2025-03-27 00:00:00,50.95,47.2,98,367.5,BE S
GM,long,2025-04-09,2025-05-05 00:00:00,45.74,45.38,109,-39.24,S 2 L
GPC,short,2025-02-26,2025-03-07 00:00:00,122.1,127.17,41,-207.87,L 2 S
GPC,long,2025-04-09,2025-05-12 00:00:00,113.98,121.99,44,352.44,BE L
GILD,short,2025-03-04,2025-03-14 00:00:00,114.74,111.44,44,145.2,BE S
GILD,long,2025-03-21,2025-03-27 00:00:00,107.08,111.16,47,191.76,BE L
GPN,long,2025-04-09,2025-04-17 00:00:00,90.26,69.46,55,-1144.0,Hard Stop S
GL,short,2025-03-28,2025-04-04 00:00:00,129.77,117.22,39,489.45,BE S
GL,long,2025-04-09,2025-05-05 00:00:00,122.63,121.49,41,-46.74,S 2 L
GDDY,short,2025-03-26,2025-03-28 00:00:00,183.1,178.88,27,113.94,BE S
GDDY,long,2025-04-09,2025-04-29 00:00:00,174.12,188.46,29,415.86,BE L
GS,long,2025-04-09,2025-05-12 00:00:00,516.87,591.34,10,744.7,Gap out L
HAL,long,2025-04-09,2025-04-30 00:00:00,22.07,19.82,227,-510.75,Hard Stop S
HIG,short,2025-05-13,2025-06-06 00:00:00,127.93,129.33,39,-54.6,L 2 S
HAS,long,2025-04-09,2025-04-24 00:00:00,55.18,60.37,91,472.29,Gap out L
DOC,short,2025-03-11,2025-04-02 00:00:00,20.32,20.06,246,63.96,Target S
HSIC,long,2025-04-09,2025-05-09 00:00:00,66.16,68.64,76,188.48,Target L
HSY,long,2025-05-29,2025-06-09 00:00:00,161.32,166.91,31,173.29,BE L
HES,long,2025-04-09,2025-05-06 00:00:00,137.97,128.87,36,-327.6,S 2 L
HES,short,2025-06-23,2025-07-08 00:00:00,141.52,150.23,35,-304.85,L 2 S
HPE,long,2025-04-09,2025-05-02 00:00:00,14.5,16.86,345,814.2,BE L
HLT,long,2025-04-09,2025-05-01 00:00:00,218.65,234.09,23,355.12,BE L
HOLX,long,2025-03-21,2025-04-04 00:00:00,61.47,60.86,81,-49.41,S 2 L
HD,short,2025-03-04,2025-01-23 00:00:00,114.96,414.39,43,-12875.49,Hard Stop L
HD,long,2025-03-05,2025-03-13 00:00:00,386.35,347.25,13,-508.3,S 2 L
HD,long,2025-04-09,2025-05-12 00:00:00,355.39,376.59,14,296.8,Target L
HD,short,2025-05-13,2025-05-23 00:00:00,373.6,362.71,13,141.57,BE S
HON,long,2025-04-09,2025-05-02 00:00:00,199.1,214.13,25,375.75,BE L
HRL,short,2025-06-04,2025-06-25 00:00:00,30.7,29.84,163,140.18,BE S
HST,long,2025-03-05,2025-03-13 00:00:00,16.08,14.52,311,-485.16,S 2 L
HST,long,2025-04-09,2025-05-12 00:00:00,14.22,15.7,352,520.96,Target L
HWM,short,2025-03-03,2025-03-06 00:00:00,131.02,124.49,38,248.14,BE S
HWM,short,2025-03-26,2025-03-28 00:00:00,134.14,129.69,37,164.65,BE S
HPQ,long,2025-04-09,2025-05-12 00:00:00,24.28,28.26,206,819.88,Gap out L
HUBB,short,2025-05-01,2025-05-12 00:00:00,343.12,378.41,15,-529.35,Hard Stop L
HUM,long,2025-03-13,2025-03-17 00:00:00,251.73,264.41,20,253.6,BE L
HUM,short,2025-03-26,2025-04-04 00:00:00,270.48,253.77,18,300.78,BE S
HUM,short,2025-04-14,2025-04-17 00:00:00,284.82,264.48,18,366.12,Gap out S
HBAN,long,2025-04-09,2025-05-08 00:00:00,13.71,15.22,365,551.15,BE L
HBAN,short,2025-06-11,2025-06-13 00:00:00,16.09,15.51,311,180.38,BE S
IBM,long,2025-04-25,2025-05-02 00:00:00,232.41,245.55,22,289.08,BE L
IEX,long,2025-04-09,2025-05-01 00:00:00,173.8,175.25,29,42.05,Gap out L
IDXX,long,2025-04-09,2025-04-23 00:00:00,397.1,426.63,13,383.89,BE L
ITW,short,2025-05-13,2025-05-23 00:00:00,249.14,241.84,20,146.0,BE S
INCY,short,2025-06-11,2025-06-26 00:00:00,68.85,70.81,73,-143.08,L 2 S
IR,long,2025-04-09,2025-05-12 00:00:00,73.32,84.22,68,741.2,Target L
IR,short,2025-06-11,2025-06-13 00:00:00,83.2,80.5,60,162.0,BE S
PODD,short,2025-05-08,2025-05-09 00:00:00,257.0,310.67,19,-1019.73,Hard Stop L
INTC,long,2025-04-09,2025-04-16 00:00:00,21.53,19.23,232,-533.6,Hard Stop S
ICE,short,2025-05-12,2025-06-17 00:00:00,173.44,180.99,29,-218.95,L 2 S
IFF,long,2025-04-02,2025-04-07 00:00:00,78.62,70.71,64,-506.24,Hard Stop S
IFF,long,2025-04-09,2025-04-30 00:00:00,72.97,78.46,69,378.81,BE L
IP,long,2025-04-09,2025-05-01 00:00:00,49.02,43.89,102,-523.26,Hard Stop S
IPG,long,2025-04-09,2025-05-22 00:00:00,24.97,24.06,200,-182.0,S 2 L
IVZ,long,2025-04-09,2025-05-12 00:00:00,13.65,15.59,366,710.04,Gap out L
INVH,short,2025-03-11,2025-03-13 00:00:00,33.88,32.89,148,146.52,BE S
INVH,short,2025-04-01,2025-04-04 00:00:00,34.55,32.54,145,291.45,BE S
INVH,long,2025-04-09,2025-05-01 00:00:00,32.27,35.11,155,440.2,BE L
IQV,long,2025-03-21,2025-03-31 00:00:00,185.89,176.3,27,-258.93,S 2 L
IRM,long,2025-04-09,2025-05-01 00:00:00,84.49,91.85,59,434.24,BE L
IRM,short,2025-05-08,2025-06-04 00:00:00,96.74,100.21,52,-180.44,L 2 S
JBHT,long,2025-04-09,2025-04-16 00:00:00,141.65,124.73,35,-592.2,Hard Stop S
JBL,long,2025-03-07,2025-03-24 00:00:00,139.95,149.97,36,360.72,BE L
JKHY,short,2025-05-13,2025-06-23 00:00:00,178.34,181.02,28,-75.04,L 2 S
J,long,2025-03-05,2025-04-01 00:00:00,124.37,121.98,40,-95.6,S 2 L
J,long,2025-04-09,2025-05-02 00:00:00,118.54,126.68,42,341.88,BE L
J,short,2025-05-28,2025-06-02 00:00:00,126.7,124.13,39,100.23,BE S
JNJ,long,2025-07-06,2025-01-23 00:00:00,62.27,146.64,80,6749.6,BE L
JCI,long,2025-04-09,2025-05-01 00:00:00,78.83,87.25,63,530.46,BE L
JPM,short,2025-02-20,2025-01-23 00:00:00,106.55,265.95,47,-7491.8,Hard Stop L
KVUE,short,2025-03-04,2025-04-04 00:00:00,23.42,22.33,213,232.17,BE S
KVUE,short,2025-05-19,2025-06-03 00:00:00,24.0,22.21,208,372.32,BE S
KEY,long,2025-04-09,2025-05-12 00:00:00,14.52,16.46,344,667.36,Gap out L
KMB,short,2025-03-04,2025-04-03 00:00:00,141.14,145.22,35,-142.8,L 2 S
KIM,long,2025-04-09,2025-05-13 00:00:00,20.16,21.46,248,322.4,Target L
KMI,short,2025-05-28,2025-06-20 00:00:00,27.95,28.01,179,-10.74,L 2 S
KKR,long,2025-04-07,2025-04-23 00:00:00,97.54,106.81,51,472.77,Gap out L
KHC,long,2025-04-09,2025-05-15 00:00:00,29.1,27.49,172,-276.92,S 2 L
KR,short,2025-03-11,2025-04-01 00:00:00,66.55,68.14,75,-119.25,L 2 S
LHX,short,2025-04-15,2025-05-15 00:00:00,220.95,226.86,23,-135.93,L 2 S
LH,long,2025-04-09,2025-05-02 00:00:00,230.48,247.66,22,377.96,BE L
LH,short,2025-05-09,2025-06-16 00:00:00,245.73,263.96,20,-364.6,L 2 S
LVS,short,2025-06-11,2025-06-13 00:00:00,41.84,40.33,120,181.2,BE S
LEN,short,2025-05-09,2025-05-22 00:00:00,108.64,105.29,46,154.1,BE S
LEN,long,2025-06-03,2025-06-04 00:00:00,106.65,110.23,47,168.26,BE L
LEN,short,2025-06-11,2025-06-17 00:00:00,111.5,104.61,45,310.05,BE S
LIN,short,2025-03-03,2025-03-12 00:00:00,462.25,451.17,11,121.88,BE S
LIN,short,2025-06-05,2025-06-17 00:00:00,470.26,460.9,11,102.96,BE S
LYV,short,2025-06-24,2025-07-09 00:00:00,147.78,143.56,34,143.48,BE S
LKQ,short,2025-03-11,2025-03-13 00:00:00,43.18,41.28,116,220.4,BE S
LKQ,long,2025-04-09,2025-04-24 00:00:00,41.61,37.26,120,-522.0,S 2 L
LKQ,long,2025-04-29,2025-05-08 00:00:00,37.65,40.03,133,316.54,BE L
L,short,2025-03-28,2025-04-04 00:00:00,90.64,83.12,55,413.6,BE S
L,short,2025-05-13,2025-06-06 00:00:00,88.59,89.14,56,-30.8,L 2 S
LOW,long,2025-04-09,2025-05-12 00:00:00,223.2,232.78,22,210.76,Target L
LOW,short,2025-05-13,2025-05-22 00:00:00,230.77,223.75,22,154.44,BE S
LULU,long,2025-04-02,2025-04-08 00:00:00,282.75,247.61,18,-632.52,Hard Stop S
LULU,short,2025-05-09,2025-05-13 00:00:00,279.77,310.61,18,-555.12,Hard Stop L
LYB,long,2025-04-09,2025-05-12 00:00:00,59.83,60.68,84,71.4,Gap out L
MTB,long,2025-04-09,2025-05-12 00:00:00,168.06,184.7,30,499.2,Target L
MPC,long,2025-04-09,2025-05-08 00:00:00,131.42,149.97,38,704.9,BE L
MKTX,short,2025-04-04,2025-04-09 00:00:00,212.94,203.19,23,224.25,Target S
MKTX,short,2025-06-13,2025-06-18 00:00:00,225.25,220.81,22,97.68,BE S
MAR,long,2025-04-09,2025-05-06 00:00:00,233.39,251.96,21,389.97,Target L
MMC,short,2025-03-04,2025-03-12 00:00:00,236.77,229.81,21,146.16,BE S
MMC,long,2025-04-09,2025-05-14 00:00:00,229.56,222.51,22,-155.1,S 2 L
MAS,long,2025-04-09,2025-05-12 00:00:00,63.77,69.16,78,420.42,Gap out L
MA,long,2025-04-09,2025-05-02 00:00:00,515.43,559.39,10,439.6,BE L
MTCH,long,2025-04-09,2025-05-08 00:00:00,29.19,27.47,171,-294.12,S 2 L
MTCH,short,2025-06-10,2025-06-12 00:00:00,31.7,30.66,158,164.32,BE S
MTCH,short,2025-06-25,2025-07-08 00:00:00,30.86,32.44,162,-255.96,L 2 S
MKC,short,2025-03-04,2025-03-25 00:00:00,82.36,80.23,61,129.93,Gap out S
MKC,long,2025-04-09,2025-05-13 00:00:00,75.9,74.8,66,-72.6,S 2 L
MCD,short,2025-02-26,2025-04-07 00:00:00,304.27,299.89,16,70.08,Target S
MCD,long,2025-04-09,2025-04-22 00:00:00,303.96,319.08,16,241.92,BE L
MDT,long,2025-04-09,2025-05-07 00:00:00,85.28,83.16,59,-125.08,S 2 L
MRK,long,2025-05-12,2025-06-18 00:00:00,80.43,79.29,62,-70.68,S 2 L
META,short,2025-04-13,2025-01-23 00:00:00,313.0,636.45,16,-5175.2,Hard Stop L
META,long,2025-04-07,2025-04-09 00:00:00,516.25,585.77,10,695.2,BE L
MET,long,2025-04-09,2025-07-02 00:00:00,75.24,80.15,66,324.06,Target L
MGM,long,2025-04-01,2025-04-04 00:00:00,29.94,26.86,167,-514.36,Hard Stop S
MGM,long,2025-04-09,2025-05-01 00:00:00,29.93,30.86,167,155.31,Gap out L
MSFT,long,2025-03-21,2025-01-23 00:00:00,254.96,446.71,20,3835.0,BE L
MAA,long,2025-04-09,2025-05-02 00:00:00,157.85,167.77,32,317.44,BE L
MRNA,long,2025-04-09,2025-05-06 00:00:00,26.67,24.43,187,-418.88,S 2 L
MHK,long,2025-04-09,2025-05-12 00:00:00,108.95,110.94,46,91.54,Gap out L
MOH,short,2025-03-11,2025-03-13 00:00:00,324.81,311.07,15,206.1,BE S
TAP,long,2025-03-20,2025-03-26 00:00:00,58.99,60.56,85,133.45,BE L
TAP,long,2025-04-29,2025-05-12 00:00:00,57.06,54.95,88,-185.68,S 2 L
TAP,long,2025-06-27,2025-07-01 00:00:00,47.44,49.07,105,171.15,BE L
MNST,short,2025-06-04,2025-06-18 00:00:00,63.16,63.19,79,-2.37,L 2 S
MCO,long,2025-04-09,2025-05-12 00:00:00,438.59,487.06,11,533.17,BE L
MCO,short,2025-05-13,2025-05-21 00:00:00,484.7,472.78,10,119.2,BE S
MOS,long,2025-04-09,2025-04-17 00:00:00,24.68,27.27,203,525.77,BE L
MOS,short,2025-06-20,2025-06-26 00:00:00,36.34,35.18,138,160.08,BE S
MSI,long,2025-04-09,2025-05-06 00:00:00,417.19,412.64,12,-54.6,S 2 L
NDAQ,long,2025-04-09,2025-05-02 00:00:00,71.99,78.18,69,427.11,BE L
NTAP,long,2025-03-07,2025-04-02 00:00:00,93.77,90.49,53,-173.84,S 2 L
NTAP,short,2025-05-09,2025-06-03 00:00:00,93.45,103.66,54,-551.34,Hard Stop L
NTAP,short,2025-06-09,2025-06-27 00:00:00,103.06,105.72,49,-130.34,L 2 S
NWSA,long,2025-04-09,2025-05-07 00:00:00,26.18,28.18,191,382.0,BE L
NWSA,short,2025-05-09,2025-06-13 00:00:00,28.06,27.42,178,113.92,Target S
NEE,long,2025-04-09,2025-05-12 00:00:00,67.58,69.69,74,156.14,Target L
NEE,short,2025-06-16,2025-06-18 00:00:00,73.78,71.57,68,150.28,BE S
NKE,long,2025-04-04,2025-05-12 00:00:00,57.25,62.58,87,463.71,Gap out L
NI,short,2025-03-04,2025-03-06 00:00:00,39.77,38.59,126,148.68,BE S
NI,long,2025-04-09,2025-05-07 00:00:00,38.15,40.48,131,305.23,BE L
NDSN,long,2025-04-09,2025-05-12 00:00:00,187.29,203.0,27,424.17,BE L
NSC,long,2025-04-09,2025-05-12 00:00:00,222.02,239.11,23,393.07,BE L
NTRS,long,2025-03-07,2025-03-31 00:00:00,104.32,98.65,48,-272.16,S 2 L
NTRS,long,2025-04-09,2025-05-12 00:00:00,93.27,105.65,54,668.52,Target L
NTRS,short,2025-06-11,2025-06-23 00:00:00,108.44,120.81,46,-569.02,Hard Stop L
NTRS,short,2025-06-24,2025-07-02 00:00:00,118.18,132.06,42,-582.96,Hard Stop L
NCLH,short,2025-06-11,2025-06-13 00:00:00,19.08,17.78,262,340.6,Gap out S
NRG,long,2025-03-11,2025-03-17 00:00:00,88.62,96.13,56,420.56,BE L
NUE,long,2025-04-02,2025-04-03 00:00:00,123.03,109.79,41,-542.84,Hard Stop S
NVDA,long,2025-02-08,2025-01-23 00:00:00,379.45,147.22,13,-3018.99,Hard Stop S
NVDA,short,2025-06-20,2025-06-30 00:00:00,143.85,157.99,35,-494.9,L 2 S
OXY,long,2025-04-09,2025-05-05 00:00:00,40.23,38.81,124,-176.08,S 2 L
OXY,short,2025-06-23,2025-06-30 00:00:00,43.95,42.01,114,221.16,BE S
ODFL,long,2025-04-09,2025-04-16 00:00:00,165.49,147.85,30,-529.2,Hard Stop S
OMC,long,2025-04-09,2025-05-14 00:00:00,76.52,76.02,65,-32.5,S 2 L
ON,long,2025-03-07,2025-03-31 00:00:00,45.4,40.69,110,-518.1,S 2 L
ON,long,2025-04-02,2025-04-03 00:00:00,40.76,35.56,123,-639.6,Hard Stop S
ON,long,2025-04-07,2025-04-24 00:00:00,35.08,39.96,143,697.84,Gap out L
ON,short,2025-06-11,2025-07-08 00:00:00,51.78,57.62,97,-566.48,L 2 S
OKE,long,2025-04-09,2025-05-05 00:00:00,84.86,80.15,59,-277.89,S 2 L
ORCL,long,2025-04-09,2025-04-21 00:00:00,139.69,122.82,36,-607.32,Hard Stop S
OTIS,short,2025-02-26,2025-03-10 00:00:00,98.73,103.92,51,-264.69,L 2 S
OTIS,long,2025-04-09,2025-06-02 00:00:00,94.28,94.21,53,-3.71,S 2 L
PCAR,long,2025-03-17,2025-04-03 00:00:00,101.17,92.36,49,-431.69,S 2 L
PCAR,long,2025-04-09,2025-05-05 00:00:00,93.93,89.45,53,-237.44,S 2 L
PKG,long,2025-04-09,2025-06-17 00:00:00,189.44,186.35,26,-80.34,S 2 L
PANW,long,2025-03-11,2025-03-19 00:00:00,178.93,187.54,28,241.08,BE L
PANW,long,2025-04-09,2025-05-02 00:00:00,173.02,187.7,29,425.72,BE L
PANW,short,2025-06-26,2025-07-02 00:00:00,202.34,196.97,25,134.25,BE S
PARA,short,2025-02-25,2025-03-10 00:00:00,11.5,12.0,435,-217.5,L 2 S
PAYX,long,2025-03-14,2025-03-26 00:00:00,145.44,150.19,34,161.5,BE L
PAYX,long,2025-04-09,2025-05-16 00:00:00,146.15,155.98,34,334.22,BE L
PAYX,short,2025-05-28,2025-06-11 00:00:00,156.99,154.04,32,94.4,BE S
PAYC,short,2025-02-27,2025-03-06 00:00:00,216.35,203.62,23,292.79,BE S
PAYC,short,2025-03-28,2025-04-04 00:00:00,218.75,198.11,23,474.72,BE S
PAYC,long,2025-04-09,2025-05-08 00:00:00,218.5,249.35,23,709.55,Gap out L
PYPL,long,2025-04-09,2025-05-08 00:00:00,63.95,70.48,78,509.34,BE L
PNR,long,2025-04-09,2025-04-22 00:00:00,84.03,86.24,60,132.6,Gap out L
PEP,long,2025-04-09,2025-05-06 00:00:00,145.59,130.74,34,-504.9,Hard Stop S
PFE,long,2025-02-18,2025-01-23 00:00:00,103.79,26.44,48,-3712.8,Hard Stop S
PCG,short,2025-04-24,2025-04-30 00:00:00,17.39,16.52,288,250.56,BE S
PM,short,2025-06-04,2025-06-17 00:00:00,180.66,183.46,28,-78.4,L 2 S
PSX,short,2025-03-03,2025-03-05 00:00:00,124.99,119.74,40,210.0,BE S
PSX,long,2025-03-06,2025-03-17 00:00:00,122.79,129.19,41,262.4,BE L
PSX,long,2025-04-09,2025-05-12 00:00:00,103.13,118.68,48,746.4,Gap out L
PNW,short,2025-03-04,2025-04-03 00:00:00,91.8,95.21,54,-184.14,L 2 S
PNC,long,2025-04-09,2025-05-12 00:00:00,160.23,175.0,31,457.87,Target L
PNC,short,2025-06-11,2025-06-13 00:00:00,177.74,173.37,28,122.36,BE S
POOL,long,2025-04-09,2025-05-13 00:00:00,313.56,313.84,16,4.48,Target L
PPG,long,2025-03-31,2025-04-07 00:00:00,109.35,96.93,46,-571.32,Hard Stop S
PPG,long,2025-04-09,2025-04-30 00:00:00,103.11,108.86,48,276.0,Gap out L
PPG,short,2025-05-13,2025-06-13 00:00:00,113.34,106.3,44,309.76,BE S
PPL,short,2025-03-04,2025-03-06 00:00:00,34.72,33.89,144,119.52,BE S
PFG,long,2025-04-09,2025-05-12 00:00:00,77.27,81.7,65,287.95,Target L
PFG,long,2025-06-12,2025-06-27 00:00:00,77.02,79.19,65,141.05,BE L
PG,short,2025-03-09,2025-01-23 00:00:00,110.74,166.15,45,-2493.45,Hard Stop L
PG,short,2025-03-04,2025-03-12 00:00:00,173.18,168.37,29,139.49,BE S
PG,long,2025-04-09,2025-04-17 00:00:00,162.32,170.63,31,257.61,BE L
PG,long,2025-05-12,2025-05-19 00:00:00,160.9,164.77,31,119.97,BE L
PG,short,2025-06-04,2025-06-05 00:00:00,165.95,162.8,30,94.5,BE S
PGR,long,2025-06-12,2025-07-09 00:00:00,268.42,250.41,19,-342.19,S 2 L
PLD,long,2025-04-09,2025-05-12 00:00:00,98.22,110.33,51,617.61,Target L
PRU,long,2025-04-09,2025-05-23 00:00:00,103.91,101.92,48,-95.52,S 2 L
PEG,long,2025-05-06,2025-06-03 00:00:00,79.7,82.31,63,164.43,Target L
PTC,long,2025-04-09,2025-05-05 00:00:00,149.24,161.33,34,411.06,BE L
PSA,long,2025-04-09,2025-05-08 00:00:00,282.29,300.7,18,331.38,BE L
PHM,long,2025-04-04,2025-04-15 00:00:00,101.24,94.79,49,-316.05,S 2 L
PWR,long,2025-04-07,2025-04-09 00:00:00,245.2,269.6,20,488.0,BE L
DGX,short,2025-04-25,2025-06-16 00:00:00,173.76,182.07,29,-240.99,L 2 S
